StateNme,code,year,rent15,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Kuwait,690,1969,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.951279791747487,2819.0000000000005,0.259,46.522,98.333,1.0,15.76797640591273,15.720269462987225,16.29303228259567,3.839925318987716,-0.906575738573916,1.0590756055666768,1.0
Libya,620,1969,,5.0,1.0,620,1.0,2847.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.951279791747487,3107.9999999999995,0.088,15.273,97.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.7260865635883085,1.6897089697919618,1.1288666935763767,1.0
Oman,698,1969,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,14.951279791747487,327.0,0.007,7.255,83.143,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.981690886336151,-0.906575738573916,-0.16345534065466835,0.0
Saudi Arabia,670,1969,,4.0,1.0,670,0.0,153.0,670.0,13.0,670.0,13.0,670.0,4.0,670.0,4.0,1.0,2.0,0.0,14.951279791747487,3262.2,0.014,17.083,93.2,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.8380838169649203,1.316373845886634,1.1640346484368298,3.0
Venezuela,101,1969,,3.0,1.0,101,0.0,66.0,,0.0,,0.0,101.0,1.0,101.0,1.0,,2.0,0.0,14.951279791747487,3631.0,0.675,10.227,90.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.325031281823876,1.136000588355857,1.2431218458214641,2.0
Yemen People's Republic,680,1969,,1.0,,680,1.0,0.0,680.0,4.0,680.0,4.0,680.0,13.0,680.0,13.0,1.0,1.0,1.0,14.951279791747487,,0.027,1.54,71.6,1.0,15.76797640591273,15.720269462987225,16.29303228259567,0.43178241642553783,-0.906575738573916,-1.6570383506500863,2.0
Algeria,615,1970,7.16190012707325,4.0,1.0,615,1.0,0.0,,0.0,,0.0,615.0,1.0,615.0,1.0,1.0,,0.0,14.126536564446843,1053.9268493150682,0.085,5.906,76.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.7759687833217308,-0.906575738573916,0.43087129036647626,1.0
Congo,484,1970,0.0115602838766326,1.0,1.0,484,1.0,0.0,,0.0,,0.0,484.0,1.0,484.0,1.0,,,0.0,14.126536564446843,0.3685479452054794,0.087,1.897,79.4,1.0,14.951279791747487,14.94859758736902,15.636957240410613,0.6402736909528771,-0.906575738573916,-1.6145616571600003,0.0
Equatorial Guinea,411,1970,,0.0,,411,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,14.126536564446843,,0.171,2.084,98.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,0.7342891238911206,,-1.6570383506500863,0.0
Gabon,481,1970,2.82981959687536,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,14.126536564446843,108.60857534246576,0.188,7.026,86.714,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.9496175538436353,-0.906575738573916,-0.6017461769805259,0.0
Iran,630,1970,11.7339839421763,2.0,0.0,630,0.0,589.0,630.0,1.0,630.0,1.0,630.0,1.0,630.0,1.0,1.0,1.0,0.0,14.126536564446843,3847.659726027397,0.114,6.528,96.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.8761006176618058,1.5281631888193317,1.2866743522501711,2.0
Iraq,645,1970,15.8858496718005,4.0,0.0,645,1.0,0.0,645.0,2.0,645.0,2.0,645.0,1.0,645.0,1.0,4.0,2.0,1.0,14.126536564446843,1549.0,0.051,5.882,92.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.7718968401318032,-0.906575738573916,0.6612111466161854,6.0
Kuwait,690,1970,34.8911039745328,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.126536564446843,3036.0,0.26,50.94,98.333,1.0,14.951279791747487,14.94859758736902,15.636957240410613,3.930648469551311,-0.906575738573916,1.1119735037624892,1.0
Libya,620,1970,,5.0,1.0,620,1.0,11.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.126536564446843,3357.0,0.073,15.893,98.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.7658787607146826,0.5876053683776663,1.1850105971537435,1.0
Oman,698,1970,43.4488291702311,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,14.126536564446843,332.0,0.012,8.342,93.143,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.121302995774754,-0.906575738573916,-0.1566632698339583,0.0
Saudi Arabia,670,1970,25.438880689077,4.0,1.0,670,0.0,152.0,,0.0,,0.0,670.0,1.0,670.0,1.0,1.0,2.0,0.0,14.126536564446843,3851.1,0.014,20.287,93.2,1.0,14.951279791747487,14.94859758736902,15.636957240410613,3.0099802868191925,1.315127598366615,1.287350161759345,3.0
Venezuela,101,1970,4.79927244945126,3.0,1.0,101,0.0,42.0,101.0,1.0,101.0,1.0,101.0,1.0,101.0,1.0,,2.0,0.0,14.126536564446843,3754.0,0.688,10.571,90.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.358114402786526,1.0201079745397144,1.2680903294615196,2.0
Yemen People's Republic,680,1970,,1.0,,680,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,14.126536564446843,,0.028,1.679,71.6,1.0,14.951279791747487,14.94859758736902,15.636957240410613,0.5181983780954038,-0.906575738573916,-1.6570383506500863,2.0
Algeria,615,1971,6.99097752673545,4.0,0.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,16.85609697829494,802.5873972602742,0.085,5.929,76.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.7798555647252308,-0.906575738573916,0.2789632827728096,1.0
Bahrain,692,1971,,3.0,,692,0.0,22.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,,0.03,14.995,94.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.7077168122009723,0.8284140209864563,,0.0
Congo,484,1971,0.0030984373883722,1.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,0.2715616438356164,0.087,1.981,79.4,1.0,14.126536564446843,15.311304444829757,15.62868838634069,0.6836017677164139,-0.906575738573916,-1.6247684075633488,0.0
Equatorial Guinea,411,1971,,0.0,,411,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,,0.111,2.143,98.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,0.7622067164914399,,-1.6570383506500863,0.0
Gabon,481,1971,1.02902896732231,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,116.05876712328768,0.188,7.557,86.714,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.022474286038583,-0.906575738573916,-0.5782298579894829,0.0
Iran,630,1971,14.8261594078895,2.0,0.0,630,0.0,617.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,16.85609697829494,4572.421917808219,0.114,7.122,96.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.963188584855586,1.534075475547615,1.4195847431587927,2.0
Iraq,645,1971,19.6222511460367,4.0,0.0,645,1.0,0.0,,0.0,,0.0,,0.0,,0.0,4.0,2.0,1.0,16.85609697829494,1694.0000000000002,0.051,5.889,92.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.7730862039624338,-0.906575738573916,0.7174954258585954,6.0
Kuwait,690,1971,36.7302750498032,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.85609697829494,3253.0000000000005,0.286,54.53,98.333,1.0,14.126536564446843,15.311304444829757,15.62868838634069,3.9987510089379703,-0.906575738573916,1.161973565950484,1.0
Libya,620,1971,,4.0,0.0,620,1.0,11.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.85609697829494,2750.0000000000005,0.073,16.031,98.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.7745243477075365,0.5876053683776663,1.0415841269899035,1.0
Oman,698,1971,43.5468374447573,2.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,16.85609697829494,294.0,0.012,8.213,93.143,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.105718264758055,-0.906575738573916,-0.210453112960087,0.0
Qatar,694,1971,44.7741117017585,3.0,,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,430.0,0.017,87.77,94.6,1.0,14.126536564446843,15.311304444829757,15.62868838634069,4.474719756604026,-0.906575738573916,-0.03742663938190849,0.0
Saudi Arabia,670,1971,29.6100837592392,4.0,1.0,670,0.0,168.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.85609697829494,4820.9,0.014,23.524,93.2,1.0,14.126536564446843,15.311304444829757,15.62868838634069,3.1580211765977095,1.3338948806381632,1.461325770632714,1.0
United Arab Emirates,696,1971,,3.0,,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,1059.5000000000002,0.017,145.809,92.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,4.9822975460645,-0.906575738573916,0.4339000012854849,0.0
Venezuela,101,1971,6.78719222962612,3.0,1.0,101,0.0,56.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,16.85609697829494,3615.0,0.692,10.62,90.833,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.362739015813793,1.0955126570952187,1.239825167733315,2.0
Yemen People's Republic,680,1971,,2.0,,680,1.0,0.0,680.0,1.0,680.0,1.0,,0.0,,0.0,1.0,1.0,0.0,16.85609697829494,,0.113,1.851,71.6,1.0,14.126536564446843,15.311304444829757,15.62868838634069,0.6157260335913605,-0.906575738573916,-1.6570383506500863,2.0
Algeria,615,1972,9.01389998420143,4.0,0.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,18.070781172103647,1081.0491803278687,0.085,6.428,76.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,1.8606634478752662,-0.906575738573916,0.44549418079872083,1.0
Bahrain,692,1972,,3.0,,692,0.0,71.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,,0.078,16.228,94.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.786738145344201,1.1534141991718525,,0.0
Congo,484,1972,0.186200888466482,1.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,6.499672131147541,0.087,2.063,79.4,1.0,16.85609697829494,16.35113823828181,15.95453418250113,0.7241612340891148,-0.906575738573916,-1.3277952124136805,0.0
Equatorial Guinea,411,1972,,0.0,,411,0.0,,411.0,2.0,411.0,2.0,411.0,3.0,411.0,3.0,1.0,,0.0,18.070781172103647,,0.1,2.212,98.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,0.7938970836600885,,-1.6570383506500863,1.0
Gabon,481,1972,3.40930970981183,2.0,1.0,481,0.0,0.0,481.0,3.0,481.0,3.0,481.0,2.0,481.0,2.0,,1.0,0.0,18.070781172103647,125.8877868852459,0.188,8.126,86.714,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.095068797565535,-0.906575738573916,-0.5489452117808153,1.0
Iran,630,1972,16.7252736694196,2.0,0.0,630,0.0,470.0,630.0,9.0,630.0,9.0,630.0,15.0,630.0,15.0,1.0,,0.0,18.070781172103647,5058.957377049181,0.114,7.879,96.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.064200992263551,1.498254678531673,1.499756258624302,1.0
Iraq,645,1972,20.4871383827218,5.0,0.0,645,1.0,0.0,645.0,16.0,645.0,16.0,645.0,10.0,645.0,10.0,4.0,2.0,1.0,18.070781172103647,1466.0,0.051,5.936,92.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,1.7810355058650793,-0.906575738573916,0.6271006159052616,6.0
Kuwait,690,1972,41.9853561576658,2.0,1.0,690,0.0,0.0,,0.0,,0.0,690.0,1.0,690.0,1.0,,1.0,0.0,18.070781172103647,3339.0,0.287,56.59,98.333,1.0,16.85609697829494,16.35113823828181,15.95453418250113,4.035832291154432,-0.906575738573916,1.1810640144666922,1.0
Libya,620,1972,,4.0,0.0,620,1.0,0.0,620.0,6.0,620.0,6.0,620.0,1.0,620.0,1.0,,1.0,0.0,18.070781172103647,2247.9999999999995,0.073,16.293,98.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.7907355677208177,-0.906575738573916,0.9026902747857404,1.0
Oman,698,1972,43.7574402568,2.0,,698,0.0,0.0,698.0,4.0,698.0,4.0,698.0,1.0,698.0,1.0,1.0,,1.0,18.070781172103647,282.0,0.013,8.044,93.143,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.0849264719104057,-0.906575738573916,-0.2285725718625871,1.0
Qatar,694,1972,49.251510260831,3.0,,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,482.0,0.017,93.119,94.6,1.0,16.85609697829494,16.35113823828181,15.95453418250113,4.533878245093851,-0.906575738573916,0.01733995926720152,0.0
Saudi Arabia,670,1972,36.3557374019613,4.0,1.0,670,0.0,211.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,18.070781172103647,6070.300000000001,0.014,27.245,93.2,1.0,16.85609697829494,16.35113823828181,15.95453418250113,3.3048700180350616,1.3746581089775285,1.648677418738348,1.0
United Arab Emirates,696,1972,,3.0,,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,1202.7,0.017,154.395,95.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,5.039514253646632,-0.906575738573916,0.5077348746375755,0.0
Venezuela,101,1972,6.69174635347221,3.0,1.0,101,0.0,53.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,18.070781172103647,3301.0000000000005,0.704,10.769,90.833,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.3766716363467437,1.0815315215623158,1.172677016516806,2.0
Yemen People's Republic,680,1972,,2.0,,680,1.0,0.0,680.0,13.0,680.0,13.0,680.0,13.0,680.0,13.0,1.0,2.0,0.0,18.070781172103647,,0.117,2.016,71.6,1.0,16.85609697829494,16.35113823828181,15.95453418250113,0.7011153502091222,-0.906575738573916,-1.6570383506500863,3.0
Algeria,615,1973,10.8416352012321,4.0,0.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,22.578110024437,1128.74,0.085,6.849,76.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,1.9241026562157681,-0.906575738573916,0.4705208288964696,1.0
Bahrain,692,1973,,3.0,,692,0.0,127.0,,0.0,,0.0,,0.0,,0.0,,,0.0,22.578110024437,,0.153,17.38,94.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,2.8553201198372458,1.2800469708320041,,0.0
Congo,484,1973,1.51885780119361,1.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,22.578110024437,40.55967123287672,0.099,2.185,79.4,1.0,18.070781172103647,19.168329391611863,17.316560906205986,0.7816158285475535,-0.906575738573916,-0.9129698650784182,0.0
Equatorial Guinea,411,1973,,0.0,,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,22.578110024437,,0.068,2.372,98.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,0.863733481135479,,-1.6570383506500863,1.0
Gabon,481,1973,4.29871748060017,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,22.578110024437,152.14813698630138,0.186,9.084,86.714,1.0,18.070781172103647,19.168329391611863,17.316560906205986,2.206514624243312,-0.906575738573916,-0.4786421030626554,1.0
Iran,630,1973,18.568940368485,2.0,0.0,630,0.0,876.0,630.0,10.0,630.0,10.0,630.0,3.0,630.0,3.0,1.0,,0.0,22.578110024437,5907.375890410959,0.113,8.656,96.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,2.158252722104126,1.5761818039932958,1.626078138511746,1.0
Iraq,645,1973,28.9614336880603,5.0,0.0,645,1.0,0.0,645.0,8.0,645.0,8.0,645.0,12.0,645.0,12.0,4.0,2.0,1.0,22.578110024437,2018.0,0.051,6.338,92.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,1.846563261268729,-0.906575738573916,0.8307266702526224,6.0
Kuwait,690,1973,47.6711751051206,2.0,1.0,690,0.0,0.0,690.0,1.0,690.0,1.0,690.0,4.0,690.0,4.0,,1.0,0.0,22.578110024437,3080.0,0.287,58.437,98.333,1.0,18.070781172103647,19.168329391611863,17.316560906205986,4.067949250862569,-0.906575738573916,1.1223341039366244,1.0
Libya,620,1973,,4.0,0.0,620,1.0,0.0,620.0,2.0,620.0,2.0,,0.0,,0.0,1.0,2.0,0.0,22.578110024437,2211.0,0.073,16.727,98.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,2.817024180329872,-0.906575738573916,0.8915172613399059,3.0
Oman,698,1973,51.7768701876827,2.0,,698,0.0,0.0,,0.0,,0.0,698.0,2.0,698.0,2.0,1.0,,1.0,22.578110024437,293.0,0.013,7.625,93.143,1.0,18.070781172103647,19.168329391611863,17.316560906205986,2.031432322493475,-0.906575738573916,-0.2119406653522865,1.0
Qatar,694,1973,57.1917107418153,3.0,,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,22.578110024437,569.9999999999999,0.017,99.172,94.6,1.0,18.070781172103647,19.168329391611863,17.316560906205986,4.596855716384006,-0.906575738573916,0.1002547378438517,0.0
Saudi Arabia,670,1973,43.1880069488909,4.0,1.0,670,0.0,167.0,670.0,1.0,670.0,1.0,670.0,1.0,670.0,1.0,,1.0,0.0,22.578110024437,7693.2,0.014,31.159,93.2,1.0,18.070781172103647,19.168329391611863,17.316560906205986,3.439103128061387,1.3327904954401568,1.851109878965291,1.0
United Arab Emirates,696,1973,,3.0,,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,22.578110024437,1532.6,0.014,156.265,95.0,1.0,18.070781172103647,19.168329391611863,17.316560906205986,5.051553284008806,-0.906575738573916,0.6545872766211459,0.0
Venezuela,101,1973,10.2866739191916,3.0,1.0,101,0.0,56.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,22.578110024437,3455.0,0.708,11.151,90.833,1.0,18.070781172103647,19.168329391611863,17.316560906205986,2.4115291799832246,1.0955126570952187,1.2062099368629222,2.0
Yemen People's Republic,680,1973,,2.0,,680,1.0,0.0,680.0,3.0,680.0,3.0,,0.0,,0.0,1.0,2.0,0.0,22.578110024437,,0.117,2.172,71.6,1.0,18.070781172103647,19.168329391611863,17.316560906205986,0.7756484020716891,-0.906575738573916,-1.6570383506500863,3.0
Algeria,615,1974,27.7199227930192,4.0,0.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,71.55877743967767,1045.9830136986295,0.085,7.457,76.0,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.009153188561658,-0.906575738573916,0.4265323815062497,1.0
Bahrain,692,1974,,3.0,0.0,692,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,,0.0,71.55877743967767,,0.126,18.177,94.0,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.9001570586309615,1.2305037535409875,,0.0
Congo,484,1974,24.2620319664417,1.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,71.55877743967767,47.62027397260273,0.111,2.301,79.4,1.0,22.578110024437,37.402556212072774,28.63806043579202,0.8333438110532289,-0.906575738573916,-0.8668591929224749,0.0
Equatorial Guinea,411,1974,,0.0,,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,71.55877743967767,,0.068,2.593,98.0,1.0,22.578110024437,37.402556212072774,28.63806043579202,0.9528155065565274,,-1.6570383506500863,1.0
Gabon,481,1974,39.0001330213806,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,71.55877743967767,204.3195068493151,0.185,10.899,86.714,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.3886710419071746,-0.906575738573916,-0.3633153790719394,1.0
Iran,630,1974,47.360140628302,2.0,0.0,630,0.0,988.0,630.0,8.0,630.0,8.0,630.0,11.0,630.0,11.0,1.0,,0.0,71.55877743967767,6060.301369863013,0.113,9.441,96.0,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.2450619067503794,1.589662268161055,1.647304349476594,1.0
Iraq,645,1974,62.4231050158309,5.0,0.0,645,1.0,0.0,645.0,11.0,645.0,11.0,645.0,8.0,645.0,8.0,4.0,2.0,1.0,71.55877743967767,1977.0383561643837,0.051,6.875,87.156,1.0,22.578110024437,37.402556212072774,28.63806043579202,1.927891643552635,-0.906575738573916,0.8172397981607368,6.0
Kuwait,690,1974,70.8100381605946,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,71.55877743967767,2603.0000000000005,0.287,66.719,98.333,1.0,22.578110024437,37.402556212072774,28.63806043579202,4.200489769928578,-0.906575738573916,1.0031354709349285,1.0
Libya,620,1974,,5.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,0.0,71.55877743967767,1558.0,0.073,17.679,98.0,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.872377494523886,-0.906575738573916,0.6648227713852409,3.0
Oman,698,1974,63.723577167643,2.0,0.0,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,71.55877743967767,290.00000000000006,0.013,8.388,93.143,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.1268021130396737,-0.906575738573916,-0.21642736114251054,1.0
Qatar,694,1974,74.4411307327222,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,71.55877743967767,518.0000000000001,0.017,109.618,94.6,1.0,22.578110024437,37.402556212072774,28.63806043579202,4.6970015946057,-0.906575738573916,0.05259131869073542,0.0
Saudi Arabia,670,1974,67.4836347877409,4.0,0.0,670,0.0,238.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,71.55877743967767,8617.7,0.014,35.741,93.2,1.0,22.578110024437,37.402556212072774,28.63806043579202,3.576298489194358,1.395133471322245,1.9517392734789445,1.0
United Arab Emirates,696,1974,,3.0,0.0,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,71.55877743967767,1678.6,0.016,156.628,95.0,1.0,22.578110024437,37.402556212072774,28.63806043579202,5.053873567063123,-0.906575738573916,0.7117018872942185,0.0
Venezuela,101,1974,33.3402278252986,3.0,1.0,101,0.0,58.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,71.55877743967767,3060.0,0.732,11.628,90.833,1.0,22.578110024437,37.402556212072774,28.63806043579202,2.4534159826966295,1.1043141402139218,1.1176392840840321,2.0
Yemen People's Republic,680,1974,,2.0,,680,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,0.0,71.55877743967767,,0.119,2.295,71.932,1.0,22.578110024437,37.402556212072774,28.63806043579202,0.8307328435125084,-0.906575738573916,-1.6570383506500863,3.0
Algeria,615,1975,22.633272567122,5.0,0.0,615,1.0,0.0,615.0,1.0,615.0,1.0,,0.0,,0.0,1.0,,0.0,65.28105856862311,1025.4975342465757,0.085,7.762,76.0,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.0492400329467144,-0.906575738573916,0.4152223816402508,1.0
Angola,540,1975,,0.0,,540,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,,2.0,65.28105856862311,158.16797260273972,0.074,4.009,56.667,1.0,71.55877743967767,53.13931534424592,38.86896483662728,1.38854183366037,-0.906575738573916,-0.46388224011508145,2.0
Bahrain,692,1975,,3.0,0.0,692,0.0,88.0,,0.0,,0.0,,0.0,,0.0,,,0.0,65.28105856862311,,0.106,17.793,94.0,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.878805121524699,1.2025948119257275,,0.0
Congo,484,1975,13.1385741712754,0.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,65.28105856862311,34.70169863013699,0.112,2.301,79.4,1.0,71.55877743967767,53.13931534424592,38.86896483662728,0.8333438110532289,-0.906575738573916,-0.9561764915187159,0.0
Equatorial Guinea,411,1975,,0.0,,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,65.28105856862311,,0.068,2.939,98.0,1.0,71.55877743967767,53.13931534424592,38.86896483662728,1.0780693874367804,,-1.6570383506500863,1.0
Gabon,481,1975,29.6027283590989,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,65.28105856862311,226.61,0.185,12.298,86.714,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.509436647531278,-0.906575738573916,-0.32103326563545836,1.0
Iran,630,1975,37.2662498162087,2.0,0.0,630,0.0,1083.0,630.0,2.0,630.0,2.0,630.0,3.0,630.0,3.0,1.0,,0.0,65.28105856862311,5386.619178082192,0.108,9.798,96.0,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.2821782832163833,1.5996316349101212,1.5503877228525826,1.0
Iraq,645,1975,59.3693162416573,5.0,0.0,645,1.0,0.0,645.0,6.0,645.0,6.0,645.0,1.0,645.0,1.0,4.0,2.0,1.0,65.28105856862311,2270.558904109589,0.049,7.557,90.4,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.022474286038583,-0.906575738573916,0.9094316093009014,6.0
Kuwait,690,1975,62.0863342265801,2.0,0.0,690,0.0,0.0,690.0,1.0,690.0,1.0,690.0,4.0,690.0,4.0,,1.0,0.0,65.28105856862311,2132.0,0.288,64.606,98.333,1.0,71.55877743967767,53.13931534424592,38.86896483662728,4.168307285732511,-0.906575738573916,0.8671596934864789,1.0
Libya,620,1975,,5.0,0.0,620,1.0,0.0,620.0,2.0,620.0,2.0,620.0,2.0,620.0,2.0,1.0,2.0,0.0,65.28105856862311,1514.0,0.073,18.565,98.0,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.9212780876290436,-0.906575738573916,0.6470069803009971,3.0
Oman,698,1975,58.2532208951386,2.0,0.0,698,0.0,0.0,698.0,3.0,698.0,3.0,698.0,2.0,698.0,2.0,1.0,,1.0,65.28105856862311,341.0,0.014,9.434,93.143,1.0,71.55877743967767,53.13931534424592,38.86896483662728,2.2443201848620697,-0.906575738573916,-0.1446373466609181,1.0
Qatar,694,1975,62.4964158962862,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,65.28105856862311,437.0,0.017,111.851,94.6,1.0,71.55877743967767,53.13931534424592,38.86896483662728,4.717167628441546,-0.906575738573916,-0.029760881990958353,0.0
Saudi Arabia,670,1975,54.3017782360594,4.0,0.0,670,0.0,247.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,65.28105856862311,7216.4,0.012,35.889,93.2,1.0,71.55877743967767,53.13931534424592,38.86896483662728,3.580430841856877,1.401301986226728,1.7954360872323218,1.0
